datetime,open,high,low,close
2023-08-10 18:00:00,11.21280,11.22940,11.20720,11.22600
2023-08-10 19:00:00,11.22620,11.23790,11.21860,11.22070
2023-08-10 20:00:00,11.22050,11.22710,11.20810,11.20940
2023-08-10 21:00:00,11.20950,11.21250,11.17978,11.18410
2023-08-10 22:00:00,11.18790,11.20350,11.15860,11.18280
2023-08-10 23:00:00,11.18300,11.21043,11.17770,11.20190
2023-08-11 00:00:00,11.20180,11.25800,11.19860,11.25040
2023-08-11 01:00:00,11.25080,11.27820,11.24620,11.26910
2023-08-11 02:00:00,11.26920,11.29010,11.26710,11.28860
2023-08-11 03:00:00,11.28760,11.31710,11.27596,11.31270
2023-08-11 04:00:00,11.31280,11.31390,11.29870,11.29910
2023-08-11 05:00:00,11.29920,11.31360,11.29379,11.31190
2023-08-11 06:00:00,11.31230,11.33805,11.31120,11.33430
2023-08-11 07:00:00,11.33390,11.34956,11.32414,11.33460
2023-08-11 08:00:00,11.33430,11.33887,11.32650,11.32740
2023-08-11 09:00:00,11.32880,11.33351,11.32270,11.32940
2023-08-11 10:00:00,11.32860,11.33129,11.32660,11.32770
2023-08-11 11:00:00,11.32720,11.33733,11.32370,11.33550
2023-08-11 12:00:00,11.33570,11.34426,11.32970,11.34160
2023-08-11 13:00:00,11.34180,11.34420,11.32652,11.33720
2023-08-11 14:00:00,11.33690,11.34370,11.32850,11.33330
2023-08-11 15:00:00,11.33460,11.34463,11.33250,11.33430
2023-08-11 16:00:00,11.33520,11.37730,11.32745,11.37660
2023-08-11 17:00:00,11.37570,11.38070,11.34970,11.36290
2023-08-11 18:00:00,11.35560,11.39453,11.35530,11.38910
2023-08-11 19:00:00,11.37840,11.40900,11.37710,11.40790
2023-08-11 20:00:00,11.40840,11.43393,11.40751,11.41660
2023-08-11 21:00:00,11.41830,11.41980,11.38730,11.41350
2023-08-11 22:00:00,11.40990,11.45990,11.40862,11.45840
2023-08-11 23:00:00,11.45830,11.48120,11.44570,11.44950
2023-08-12 00:00:00,11.44730,11.44843,11.39970,11.41810
2023-08-12 01:00:00,11.41800,11.44440,11.41373,11.42040
2023-08-12 02:00:00,11.42010,11.42690,11.41090,11.41330
2023-08-12 03:00:00,11.41340,11.42570,11.41120,11.41960
2023-08-12 04:00:00,11.42130,11.42380,11.40720,11.41450
2023-08-12 05:00:00,11.41290,11.42320,11.41180,11.41390
2023-08-12 06:00:00,11.41400,11.42080,11.41150,11.41620
2023-08-14 07:00:00,11.43179,11.44775,11.42025,11.42710
2023-08-14 08:00:00,11.44130,11.44290,11.41900,11.42631
2023-08-14 09:00:00,11.41950,11.42165,11.40910,11.41850
2023-08-14 10:00:00,11.41860,11.42040,11.41060,11.41790
2023-08-14 11:00:00,11.41870,11.43930,11.41679,11.43280
2023-08-14 12:00:00,11.43220,11.44389,11.42390,11.43610
2023-08-14 13:00:00,11.43660,11.44771,11.43490,11.43950
2023-08-14 14:00:00,11.43960,11.44250,11.43160,11.43630
2023-08-14 15:00:00,11.43540,11.44551,11.43516,11.43960
2023-08-14 16:00:00,11.43910,11.45820,11.42760,11.45320
2023-08-14 17:00:00,11.45290,11.47690,11.44410,11.44590
2023-08-14 18:00:00,11.44280,11.44310,11.42500,11.43810
2023-08-14 19:00:00,11.43760,11.44203,11.41610,11.42040
2023-08-14 20:00:00,11.42200,11.43170,11.41280,11.41730
2023-08-14 21:00:00,11.41870,11.42750,11.41170,11.42430
2023-08-14 22:00:00,11.42520,11.45260,11.42420,11.43970
2023-08-14 23:00:00,11.43900,11.46560,11.43070,11.44670
2023-08-15 00:00:00,11.44660,11.44700,11.40630,11.41970
2023-08-15 01:00:00,11.41950,11.44280,11.41800,11.42160
2023-08-15 02:00:00,11.42010,11.42810,11.41230,11.42180
2023-08-15 03:00:00,11.42290,11.42470,11.41730,11.42260
2023-08-15 04:00:00,11.42240,11.43610,11.41926,11.42540
2023-08-15 05:00:00,11.42500,11.43005,11.42070,11.42330
2023-08-15 06:00:00,11.42330,11.43240,11.42131,11.42750
2023-08-15 07:00:00,11.42740,11.52120,11.42570,11.44000
2023-08-15 08:00:00,11.44000,11.44497,11.42529,11.43210
2023-08-15 09:00:00,11.43230,11.43838,11.42747,11.43270
2023-08-15 10:00:00,11.43330,11.44270,11.42810,11.43610
2023-08-15 11:00:00,11.43634,11.44710,11.43210,11.43290
2023-08-15 12:00:00,11.43300,11.44100,11.42451,11.42570
2023-08-15 13:00:00,11.42570,11.42710,11.41150,11.41200
2023-08-15 14:00:00,11.41170,11.41850,11.41090,11.41500
2023-08-15 15:00:00,11.41460,11.42660,11.40110,11.41430
2023-08-15 16:00:00,11.41460,11.44710,11.39990,11.44500
2023-08-15 17:00:00,11.44520,11.48670,11.42380,11.48230
2023-08-15 18:00:00,11.48220,11.48930,11.46230,11.46950
2023-08-15 19:00:00,11.45090,11.48080,11.45090,11.45650
2023-08-15 20:00:00,11.45640,11.48077,11.45120,11.47150
2023-08-15 21:00:00,11.47140,11.47980,11.45700,11.47360
2023-08-15 22:00:00,11.47310,11.48190,11.44300,11.45460
2023-08-15 23:00:00,11.45480,11.47670,11.43700,11.46760
2023-08-16 00:00:00,11.46810,11.49630,11.46490,11.46720
2023-08-16 01:00:00,11.47510,11.47750,11.46430,11.47010
2023-08-16 02:00:00,11.47020,11.48260,11.46840,11.47870
2023-08-16 03:00:00,11.47850,11.48051,11.47070,11.47870
2023-08-16 04:00:00,11.47790,11.48683,11.47571,11.47630
2023-08-16 05:00:00,11.47610,11.49260,11.47447,11.49040
2023-08-16 06:00:00,11.49040,11.49520,11.48895,11.49160
2023-08-16 07:00:00,11.49250,11.49430,11.45048,11.47930
2023-08-16 08:00:00,11.47520,11.49177,11.47520,11.48840
2023-08-16 09:00:00,11.48700,11.49493,11.48310,11.48360
2023-08-16 10:00:00,11.48280,11.49265,11.48120,11.48710
2023-08-16 11:00:00,11.48600,11.49970,11.48346,11.48410
2023-08-16 12:00:00,11.48420,11.49030,11.48165,11.48920
2023-08-16 13:00:00,11.48910,11.48910,11.48330,11.48610
2023-08-16 14:00:00,11.48620,11.49470,11.48500,11.48970
2023-08-16 15:00:00,11.48980,11.49330,11.47890,11.48110
2023-08-16 16:00:00,11.48210,11.48650,11.45720,11.48630
2023-08-16 17:00:00,11.48380,11.48380,11.44130,11.45350
2023-08-16 18:00:00,11.45480,11.47670,11.44940,11.47670
2023-08-16 19:00:00,11.48390,11.48770,11.46610,11.47380
2023-08-16 20:00:00,11.47360,11.47990,11.45820,11.46750
2023-08-16 21:00:00,11.46730,11.48170,11.45520,11.45960
2023-08-16 22:00:00,11.45990,11.49265,11.44870,11.49000
2023-08-16 23:00:00,11.49010,11.49770,11.47340,11.48990
2023-08-17 00:00:00,11.49080,11.51630,11.48720,11.51410
2023-08-17 01:00:00,11.51380,11.51570,11.49880,11.51530
2023-08-17 02:00:00,11.51910,11.55090,11.51300,11.54190
2023-08-17 03:00:00,11.54220,11.55430,11.54110,11.54540
2023-08-17 04:00:00,11.54560,11.55760,11.52680,11.54410
2023-08-17 05:00:00,11.54410,11.57048,11.54331,11.55130
2023-08-17 06:00:00,11.55070,11.55160,11.54050,11.54720
2023-08-17 07:00:00,11.53260,11.54351,11.51760,11.52080
2023-08-17 08:00:00,11.52090,11.55490,11.51859,11.54790
2023-08-17 09:00:00,11.54780,11.55352,11.53790,11.54680
2023-08-17 10:00:00,11.54670,11.56618,11.54630,11.56130
2023-08-17 11:00:00,11.56150,11.59330,11.55500,11.57640
2023-08-17 12:00:00,11.57610,11.57630,11.56280,11.56380
2023-08-17 13:00:00,11.56420,11.56990,11.55684,11.56360
2023-08-17 14:00:00,11.56340,11.56560,11.55460,11.56240
2023-08-17 15:00:00,11.56220,11.56440,11.55340,11.56220
2023-08-17 16:00:00,11.56230,11.56610,11.52590,11.52640
2023-08-17 17:00:00,11.52680,11.54640,11.51690,11.54080
2023-08-17 18:00:00,11.53000,11.54620,11.49790,11.54360
2023-08-17 19:00:00,11.54380,11.56780,11.54020,11.54410
2023-08-17 20:00:00,11.54410,11.54410,11.49920,11.50260
2023-08-17 21:00:00,11.50300,11.51360,11.49380,11.49700
2023-08-17 22:00:00,11.49900,11.50470,11.48480,11.49710
2023-08-17 23:00:00,11.49790,11.50770,11.48730,11.49800
2023-08-18 00:00:00,11.49860,11.51360,11.48640,11.49840
2023-08-18 01:00:00,11.49830,11.50560,11.49040,11.49520
2023-08-18 02:00:00,11.49570,11.50030,11.49268,11.49770
2023-08-18 03:00:00,11.49780,11.51460,11.49780,11.51000
2023-08-18 04:00:00,11.50940,11.51860,11.50889,11.51450
2023-08-18 05:00:00,11.51450,11.52350,11.51210,11.51990
2023-08-18 06:00:00,11.52010,11.52240,11.51080,11.51080
2023-08-18 07:00:00,11.51322,11.53710,11.50790,11.53300
2023-08-18 08:00:00,11.53310,11.53310,11.51695,11.52258
2023-08-18 09:00:00,11.52530,11.52689,11.50264,11.51300
2023-08-18 10:00:00,11.51220,11.52200,11.50170,11.51570
2023-08-18 11:00:00,11.51570,11.51700,11.50050,11.50350
2023-08-18 12:00:00,11.50340,11.50691,11.48445,11.50570
2023-08-18 13:00:00,11.50580,11.51490,11.50196,11.50220
2023-08-18 14:00:00,11.50250,11.51694,11.50052,11.51330
2023-08-18 15:00:00,11.51300,11.51890,11.50280,11.50840
2023-08-18 16:00:00,11.50890,11.51410,11.50210,11.51360
2023-08-18 17:00:00,11.51340,11.54210,11.50700,11.53130
2023-08-18 18:00:00,11.53120,11.54480,11.51460,11.54040
2023-08-18 19:00:00,11.53960,11.57067,11.53850,11.54630
2023-08-18 20:00:00,11.54650,11.55370,11.53000,11.53430
2023-08-18 21:00:00,11.53460,11.57400,11.53290,11.57400
2023-08-18 22:00:00,11.57180,11.58770,11.57110,11.58320
2023-08-18 23:00:00,11.58310,11.58809,11.56620,11.57070
2023-08-19 00:00:00,11.57060,11.58500,11.56170,11.58500
2023-08-19 01:00:00,11.58500,11.59420,11.56150,11.56260
2023-08-19 02:00:00,11.56250,11.56588,11.55015,11.55180
2023-08-19 03:00:00,11.55200,11.55780,11.54370,11.55780
2023-08-19 04:00:00,11.55930,11.57200,11.55700,11.56660
2023-08-19 05:00:00,11.56750,11.57580,11.56750,11.57280
2023-08-19 06:00:00,11.57250,11.58150,11.56910,11.57640
2023-08-21 07:00:00,11.54916,11.57345,11.54587,11.56730
2023-08-21 08:00:00,11.56000,11.58260,11.55700,11.57897
2023-08-21 09:00:00,11.57883,11.58550,11.56080,11.58030
2023-08-21 10:00:00,11.58030,11.58060,11.57100,11.57320
2023-08-21 11:00:00,11.57370,11.59190,11.57160,11.58220
2023-08-21 12:00:00,11.58470,11.58690,11.57096,11.57760
2023-08-21 13:00:00,11.57770,11.58460,11.57199,11.57670
2023-08-21 14:00:00,11.57590,11.57790,11.57130,11.57280
2023-08-21 15:00:00,11.57270,11.57890,11.57210,11.57740
2023-08-21 16:00:00,11.57780,11.58960,11.56680,11.58960
2023-08-21 17:00:00,11.59020,11.59020,11.53290,11.54560
2023-08-21 18:00:00,11.54570,11.56400,11.54420,11.55380
2023-08-21 19:00:00,11.55390,11.55390,11.53510,11.53660
2023-08-21 20:00:00,11.53640,11.55466,11.53430,11.54180
2023-08-21 21:00:00,11.54170,11.54680,11.51620,11.51990
2023-08-21 22:00:00,11.52020,11.53260,11.51073,11.53050
2023-08-21 23:00:00,11.53020,11.56280,11.53020,11.55380
2023-08-22 00:00:00,11.55350,11.58200,11.55130,11.57360
2023-08-22 01:00:00,11.57420,11.57930,11.56954,11.57330
2023-08-22 02:00:00,11.57240,11.57880,11.56680,11.57310
2023-08-22 03:00:00,11.57300,11.58028,11.57180,11.57450
2023-08-22 04:00:00,11.57440,11.57550,11.56330,11.56330
2023-08-22 05:00:00,11.56280,11.56560,11.55480,11.56170
2023-08-22 06:00:00,11.56100,11.57770,11.55939,11.57770
2023-08-22 07:00:00,11.57310,11.57604,11.52707,11.55180
2023-08-22 08:00:00,11.55260,11.57530,11.54425,11.57320
2023-08-22 09:00:00,11.57310,11.57610,11.56676,11.57390
2023-08-22 10:00:00,11.57330,11.57880,11.56740,11.56830
2023-08-22 11:00:00,11.56760,11.57840,11.55967,11.56650
2023-08-22 12:00:00,11.56610,11.57330,11.56120,11.57200
2023-08-22 13:00:00,11.57220,11.57450,11.56161,11.57040
2023-08-22 14:00:00,11.57060,11.57260,11.56360,11.56900
2023-08-22 15:00:00,11.56900,11.57400,11.55414,11.56310
2023-08-22 16:00:00,11.56520,11.60370,11.52940,11.54880
2023-08-22 17:00:00,11.54990,11.55510,11.54230,11.55180
2023-08-22 18:00:00,11.55120,11.57010,11.54928,11.55930
2023-08-22 19:00:00,11.55930,11.56450,11.52590,11.52630
2023-08-22 20:00:00,11.52620,11.53730,11.51970,11.52320
2023-08-22 21:00:00,11.52380,11.54150,11.51330,11.51690
2023-08-22 22:00:00,11.51670,11.54110,11.50960,11.54110
2023-08-22 23:00:00,11.54130,11.55550,11.51990,11.54880
2023-08-23 00:00:00,11.54920,11.55330,11.52270,11.53000
2023-08-23 01:00:00,11.52981,11.53900,11.52530,11.53430
2023-08-23 02:00:00,11.53410,11.53520,11.52660,11.52890
2023-08-23 03:00:00,11.52840,11.53750,11.52760,11.53700
2023-08-23 04:00:00,11.53730,11.54240,11.53190,11.53340
2023-08-23 05:00:00,11.53300,11.53510,11.52240,11.52490
2023-08-23 06:00:00,11.52510,11.53350,11.51290,11.51910
2023-08-23 07:00:00,11.51770,11.53810,11.49996,11.53810
2023-08-23 08:00:00,11.53130,11.53592,11.52700,11.52860
2023-08-23 09:00:00,11.52900,11.53415,11.52404,11.52910
2023-08-23 10:00:00,11.52820,11.52930,11.51630,11.51850
2023-08-23 11:00:00,11.51880,11.52210,11.50180,11.51280
2023-08-23 12:00:00,11.51220,11.51980,11.50460,11.50690
2023-08-23 13:00:00,11.50680,11.52020,11.50529,11.51050
2023-08-23 14:00:00,11.51030,11.51580,11.50637,11.51190
2023-08-23 15:00:00,11.51200,11.52470,11.50699,11.51680
2023-08-23 16:00:00,11.51670,11.54350,11.51670,11.53050
2023-08-23 17:00:00,11.52980,11.54350,11.52050,11.52070
2023-08-23 18:00:00,11.52170,11.53820,11.51790,11.52900
2023-08-23 19:00:00,11.52890,11.57310,11.52820,11.56850
2023-08-23 20:00:00,11.56980,11.59950,11.56789,11.58160
2023-08-23 21:00:00,11.58150,11.58290,11.55850,11.56430
2023-08-23 22:00:00,11.56390,11.58097,11.55764,11.56620
2023-08-23 23:00:00,11.56680,11.58030,11.54190,11.54420
2023-08-24 00:00:00,11.54280,11.55470,11.51990,11.53150
2023-08-24 01:00:00,11.53120,11.53440,11.51500,11.52300
2023-08-24 02:00:00,11.52210,11.52660,11.51565,11.51830
2023-08-24 03:00:00,11.51820,11.51850,11.50010,11.51370
2023-08-24 04:00:00,11.51360,11.52110,11.50320,11.51710
2023-08-24 05:00:00,11.51780,11.52023,11.50650,11.51340
2023-08-24 06:00:00,11.51340,11.51660,11.50060,11.50550
2023-08-24 07:00:00,11.50650,11.54280,11.50500,11.50670
2023-08-24 08:00:00,11.51150,11.51810,11.50330,11.50990
2023-08-24 09:00:00,11.51220,11.51274,11.50840,11.50850
2023-08-24 10:00:00,11.50950,11.51027,11.50000,11.50490
2023-08-24 11:00:00,11.50610,11.52130,11.50010,11.51030
2023-08-24 12:00:00,11.51090,11.51123,11.50420,11.50540
2023-08-24 13:00:00,11.50520,11.50730,11.49452,11.49680
2023-08-24 14:00:00,11.49660,11.50410,11.49507,11.49540
2023-08-24 15:00:00,11.49520,11.51451,11.49220,11.51270
2023-08-24 16:00:00,11.51270,11.53690,11.50380,11.53690
2023-08-24 17:00:00,11.53700,11.57187,11.52363,11.57162
2023-08-24 18:00:00,11.57362,11.57652,11.55900,11.56630
2023-08-24 19:00:00,11.56640,11.57970,11.56070,11.56250
2023-08-24 20:00:00,11.56250,11.56960,11.54840,11.55500
2023-08-24 21:00:00,11.55530,11.57120,11.54800,11.56770
2023-08-24 22:00:00,11.56760,11.59187,11.55460,11.57920
2023-08-24 23:00:00,11.57960,11.60037,11.55910,11.56120
2023-08-25 00:00:00,11.56000,11.58490,11.55367,11.58490
2023-08-25 01:00:00,11.58480,11.58640,11.56730,11.57130
2023-08-25 02:00:00,11.57160,11.57660,11.55840,11.56140
2023-08-25 03:00:00,11.56140,11.57910,11.55770,11.57220
2023-08-25 04:00:00,11.57240,11.57280,11.56412,11.57000
2023-08-25 05:00:00,11.57040,11.58890,11.56979,11.58580
2023-08-25 06:00:00,11.58550,11.59070,11.57700,11.58850
2023-08-25 07:00:00,11.57950,11.59138,11.57355,11.58282
2023-08-25 08:00:00,11.59070,11.59450,11.58000,11.58450
2023-08-25 09:00:00,11.58159,11.58800,11.57810,11.58540
2023-08-25 10:00:00,11.58490,11.58920,11.57700,11.58300
2023-08-25 11:00:00,11.58260,11.58270,11.57312,11.57520
2023-08-25 12:00:00,11.57390,11.58560,11.57130,11.58370
2023-08-25 13:00:00,11.58380,11.59010,11.58180,11.58520
2023-08-25 14:00:00,11.58510,11.58700,11.57820,11.58340
2023-08-25 15:00:00,11.58410,11.58830,11.56680,11.57650
2023-08-25 16:00:00,11.57760,11.59320,11.56880,11.57900
2023-08-25 17:00:00,11.58140,11.58333,11.56010,11.56010
2023-08-25 18:00:00,11.56210,11.56780,11.54950,11.55350
2023-08-25 19:00:00,11.55430,11.55440,11.52820,11.53620
2023-08-25 20:00:00,11.53570,11.53750,11.50760,11.51720
2023-08-25 21:00:00,11.51590,11.53080,11.51230,11.51440
2023-08-25 22:00:00,11.51400,11.52590,11.51000,11.52440
2023-08-25 23:00:00,11.52440,11.55140,11.51497,11.54450
2023-08-26 00:00:00,11.55070,11.57920,11.52030,11.56330
2023-08-26 01:00:00,11.56360,11.57470,11.55080,11.56410
2023-08-26 02:00:00,11.56390,11.56534,11.54680,11.55710
2023-08-26 03:00:00,11.55690,11.57885,11.54608,11.55730
2023-08-26 04:00:00,11.55710,11.55990,11.53260,11.54190
2023-08-26 05:00:00,11.54150,11.54840,11.53500,11.54260
2023-08-26 06:00:00,11.54350,11.56060,11.54180,11.54840
2023-08-28 07:00:00,11.54051,11.54404,11.53082,11.54265
2023-08-28 08:00:00,11.54265,11.54989,11.53160,11.54336
2023-08-28 09:00:00,11.54320,11.56850,11.53130,11.53430
2023-08-28 10:00:00,11.53370,11.54344,11.53044,11.53790
2023-08-28 11:00:00,11.53770,11.54447,11.51870,11.54290
2023-08-28 12:00:00,11.54310,11.54875,11.53880,11.54270
2023-08-28 13:00:00,11.54300,11.55655,11.54100,11.55320
2023-08-28 14:00:00,11.55390,11.55430,11.54570,11.54690
2023-08-28 15:00:00,11.54710,11.54880,11.53730,11.54070
2023-08-28 16:00:00,11.54180,11.61770,11.53487,11.61770
2023-08-28 17:00:00,11.61820,11.63030,11.59338,11.60900
2023-08-28 18:00:00,11.60900,11.61040,11.59260,11.60060
2023-08-28 19:00:00,11.60050,11.60218,11.57770,11.57880
2023-08-28 20:00:00,11.57870,11.58438,11.56540,11.58080
2023-08-28 21:00:00,11.58050,11.58502,11.55790,11.56830
2023-08-28 22:00:00,11.56840,11.57590,11.55440,11.55720
2023-08-28 23:00:00,11.55720,11.56430,11.54220,11.54670
2023-08-29 00:00:00,11.54650,11.58550,11.54460,11.57590
2023-08-29 01:00:00,11.57580,11.60100,11.57530,11.58980
2023-08-29 02:00:00,11.58990,11.59214,11.58100,11.58640
2023-08-29 03:00:00,11.58690,11.59940,11.58320,11.59600
2023-08-29 04:00:00,11.59610,11.59922,11.59460,11.59610
2023-08-29 05:00:00,11.59600,11.59900,11.58810,11.59270
2023-08-29 06:00:00,11.59220,11.59680,11.59090,11.59600
2023-08-29 07:00:00,11.59330,11.60760,11.58780,11.60290
2023-08-29 08:00:00,11.60560,11.60630,11.58773,11.59690
2023-08-29 09:00:00,11.59680,11.60460,11.58947,11.59880
2023-08-29 10:00:00,11.59890,11.60360,11.59420,11.59940
2023-08-29 11:00:00,11.59930,11.60292,11.59407,11.59770
2023-08-29 12:00:00,11.59720,11.59850,11.58445,11.58830
2023-08-29 13:00:00,11.58840,11.58990,11.57725,11.58190
2023-08-29 14:00:00,11.58320,11.58490,11.57736,11.57970
2023-08-29 15:00:00,11.57940,11.58650,11.57560,11.57720
2023-08-29 16:00:00,11.57790,11.57790,11.55490,11.56680
2023-08-29 17:00:00,11.56720,11.58120,11.56080,11.57920
2023-08-29 18:00:00,11.57940,11.58080,11.56470,11.57000
2023-08-29 19:00:00,11.56980,11.57470,11.54980,11.55170
2023-08-29 20:00:00,11.55140,11.56250,11.54870,11.56000
2023-08-29 21:00:00,11.55931,11.57650,11.55630,11.57090
2023-08-29 22:00:00,11.57120,11.58150,11.55870,11.57300
2023-08-29 23:00:00,11.57290,11.59080,11.56866,11.58690
2023-08-30 00:00:00,11.58830,11.58840,11.55590,11.56050
2023-08-30 01:00:00,11.56030,11.56030,11.53350,11.55260
2023-08-30 02:00:00,11.55250,11.55735,11.53730,11.54200
2023-08-30 03:00:00,11.54210,11.54420,11.52060,11.52690
2023-08-30 04:00:00,11.52670,11.53330,11.52180,11.52360
2023-08-30 05:00:00,11.52350,11.52532,11.49786,11.50881
2023-08-30 06:00:00,11.50850,11.51450,11.50160,11.50760
2023-08-30 07:00:00,11.51170,11.54371,11.49660,11.51692
2023-08-30 08:00:00,11.51080,11.52070,11.50370,11.50510
2023-08-30 09:00:00,11.50500,11.51260,11.49890,11.50560
2023-08-30 10:00:00,11.50580,11.51230,11.50030,11.50720
2023-08-30 11:00:00,11.50760,11.51660,11.50270,11.50540
2023-08-30 12:00:00,11.50500,11.50680,11.50000,11.50380
2023-08-30 13:00:00,11.50400,11.51160,11.50190,11.50790
2023-08-30 14:00:00,11.50800,11.50809,11.50020,11.50490
2023-08-30 15:00:00,11.50500,11.51888,11.50109,11.51230
2023-08-30 16:00:00,11.51260,11.53000,11.50540,11.52990
2023-08-30 17:00:00,11.52990,11.53006,11.51248,11.51590
2023-08-30 18:00:00,11.51510,11.54700,11.51150,11.54020
2023-08-30 19:00:00,11.54010,11.55230,11.53250,11.54640
2023-08-30 20:00:00,11.54650,11.54790,11.53440,11.53960
2023-08-30 21:00:00,11.53970,11.54550,11.52820,11.54380
2023-08-30 22:00:00,11.54350,11.55120,11.51040,11.52400
2023-08-30 23:00:00,11.52459,11.55040,11.51900,11.53150
2023-08-31 00:00:00,11.53140,11.55490,11.51470,11.54090
2023-08-31 01:00:00,11.54110,11.55434,11.53480,11.54610
2023-08-31 02:00:00,11.54560,11.57110,11.54560,11.56480
2023-08-31 03:00:00,11.56480,11.58160,11.56379,11.57530
2023-08-31 04:00:00,11.57460,11.58110,11.56651,11.56900
2023-08-31 05:00:00,11.56900,11.57720,11.56280,11.57420
2023-08-31 06:00:00,11.57420,11.57940,11.57030,11.57030
2023-08-31 07:00:00,11.57180,11.57794,11.55668,11.56360
2023-08-31 08:00:00,11.56738,11.57959,11.56527,11.57910
2023-08-31 09:00:00,11.57810,11.58700,11.57470,11.58580
2023-08-31 10:00:00,11.58390,11.58450,11.57318,11.57590
2023-08-31 11:00:00,11.57590,11.57870,11.56291,11.56860
2023-08-31 12:00:00,11.56860,11.57230,11.56750,11.57220
2023-08-31 13:00:00,11.57006,11.57990,11.56953,11.57238
2023-08-31 14:00:00,11.57320,11.57600,11.57283,11.57380
2023-08-31 15:00:00,11.57390,11.57530,11.56750,11.57030
2023-08-31 16:00:00,11.57000,11.57050,11.55250,11.56830
2023-08-31 17:00:00,11.56870,11.57310,11.54240,11.55450
2023-08-31 18:00:00,11.55540,11.59840,11.55290,11.59540
2023-08-31 19:00:00,11.59530,11.60960,11.58550,11.59870
2023-08-31 20:00:00,11.59800,11.59980,11.57780,11.58760
2023-08-31 21:00:00,11.58770,11.59369,11.57590,11.58110
2023-08-31 22:00:00,11.58120,11.58370,11.54230,11.54280
2023-08-31 23:00:00,11.54320,11.57540,11.54120,11.55520
2023-09-01 00:00:00,11.55474,11.56300,11.54280,11.54520
2023-09-01 01:00:00,11.54660,11.56760,11.54080,11.56110
2023-09-01 02:00:00,11.56090,11.56420,11.55110,11.55310
2023-09-01 03:00:00,11.55300,11.55370,11.53580,11.53620
2023-09-01 04:00:00,11.53610,11.53730,11.51340,11.53140
2023-09-01 05:00:00,11.53150,11.53170,11.52300,11.52770
2023-09-01 06:00:00,11.52800,11.52900,11.52254,11.52900
2023-09-01 07:00:00,11.53000,11.55284,11.52710,11.53570
2023-09-01 08:00:00,11.54060,11.54060,11.52110,11.52831
2023-09-01 09:00:00,11.52673,11.53200,11.52220,11.52830
2023-09-01 10:00:00,11.52810,11.53408,11.52400,11.52920
2023-09-01 11:00:00,11.52910,11.53610,11.51270,11.51900
2023-09-01 12:00:00,11.51860,11.53212,11.51750,11.52810
2023-09-01 13:00:00,11.52800,11.54040,11.52470,11.52970
2023-09-01 14:00:00,11.53020,11.53890,11.52310,11.52370
2023-09-01 15:00:00,11.52760,11.53750,11.52430,11.52970
2023-09-01 16:00:00,11.52810,11.55280,11.52540,11.54620
2023-09-01 17:00:00,11.54650,11.54680,11.51020,11.51290
2023-09-01 18:00:00,11.51300,11.52880,11.51300,11.51830
2023-09-01 19:00:00,11.51860,11.52370,11.50870,11.51400
2023-09-01 20:00:00,11.51380,11.51400,11.49650,11.50220
2023-09-01 21:00:00,11.50080,11.50530,11.47590,11.47700
2023-09-01 22:00:00,11.47790,11.49250,11.45150,11.45960
2023-09-01 23:00:00,11.45880,11.49600,11.45862,11.48460
2023-09-02 00:00:00,11.48560,11.50380,11.46380,11.49690
2023-09-02 01:00:00,11.49650,11.52990,11.49611,11.51940
2023-09-02 02:00:00,11.51950,11.52740,11.50694,11.51560
2023-09-02 03:00:00,11.51550,11.51623,11.50412,11.50800
2023-09-02 04:00:00,11.50760,11.51210,11.50452,11.50610
2023-09-02 05:00:00,11.50660,11.51250,11.50150,11.50300
2023-09-02 06:00:00,11.50270,11.50799,11.48880,11.48910
2023-09-04 07:00:00,11.50007,11.50189,11.49501,11.50078
2023-09-04 08:00:00,11.50062,11.50091,11.48740,11.50082
2023-09-04 09:00:00,11.49700,11.50096,11.49170,11.49780
2023-09-04 10:00:00,11.49910,11.50540,11.49200,11.49430
2023-09-04 11:00:00,11.49380,11.50550,11.49018,11.50220
2023-09-04 12:00:00,11.50240,11.50455,11.49300,11.49770
2023-09-04 13:00:00,11.49790,11.50360,11.49530,11.49890
2023-09-04 14:00:00,11.49910,11.50181,11.49620,11.49950
2023-09-04 15:00:00,11.49920,11.50440,11.49460,11.49970
2023-09-04 16:00:00,11.49850,11.50155,11.48250,11.49110
2023-09-04 17:00:00,11.49150,11.49224,11.47670,11.48770
2023-09-04 18:00:00,11.48730,11.49930,11.47820,11.48940
2023-09-04 19:00:00,11.48950,11.50570,11.48860,11.49700
2023-09-04 20:00:00,11.49690,11.50250,11.48700,11.49000
2023-09-04 21:00:00,11.49010,11.49710,11.47930,11.49600
2023-09-04 22:00:00,11.49700,11.52440,11.49620,11.52370
2023-09-04 23:00:00,11.52370,11.52790,11.50320,11.50420
2023-09-05 00:00:00,11.50410,11.50640,11.48940,11.49910
2023-09-05 01:00:00,11.49880,11.50960,11.49530,11.50750
2023-09-05 02:00:00,11.50730,11.51224,11.49660,11.49710
2023-09-05 03:00:00,11.49720,11.50094,11.48620,11.49040
2023-09-05 04:00:00,11.49100,11.49514,11.48690,11.48780
2023-09-05 05:00:00,11.48750,11.49030,11.48630,11.48963
2023-09-05 06:00:00,11.48975,11.49510,11.46730,11.47910
2023-09-05 07:00:00,11.47477,11.48420,11.46379,11.47940
2023-09-05 08:00:00,11.47870,11.48713,11.46583,11.47230
